"level","id","parent_id","object_id","object_type","object_key","query_status","query_time","query_type","message","created_time","like_count","comment_count","error.message","from.name","from.id","comments.data","comments.summary.order","comments.summary.total_count","comments.summary.can_comment","reactions.data","reactions.summary.total_count","reactions.summary.viewer_reaction","like.data","like.summary.total_count","like.summary.viewer_reaction","love.data","love.summary.total_count","love.summary.viewer_reaction","haha.data","haha.summary.total_count","haha.summary.viewer_reaction","wow.data","wow.summary.total_count","wow.summary.viewer_reaction","sad.data","sad.summary.total_count","sad.summary.viewer_reaction","angry.data","angry.summary.total_count","angry.summary.viewer_reaction","id"
"2","515","17","1909181976026476_3395539490724043","data","data.*","fetched (200)","2022-10-01 18:25:35.662671","Facebook:/<post-id>/comments","我最喜歡就系工銀亞洲手機銀行基金平台中「基金詳情」，因為買基金唔同買棵菜，除咗要貨比三家，仲要研究下每隻基本的回報、投資年期、風險同成本。而「基金詳情」就可以讓我輕易按自己嘅興趣去搜尋，選擇適合自己嘅基金，再慢慢選擇適合自己嘅投資，最好係下入面有齊投資風險等級配對提示，唔怕搞錯自己嘅承擔能力而心驚膽跳。而且我可以得閒就可以review 自己嘅投資回報，看看是否符合預計，從而作出調整。 Sharon Lee, CeLine Kong, Yau Jerry Yau","2022-08-29T15:45:52+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","516","17","1909181976026476_3395539490724043","data","data.*","fetched (200)","2022-10-01 18:25:35.662671","Facebook:/<post-id>/comments","我欣賞「基金詳情」裡面，好多資料一目了然。我喜歡佢夠簡單清楚，選項夠多夠細緻，讓我輕鬆選擇到適合自己嘅基本。當揀到心水嘅基金，就可以再按詳細資料，更詳細去了解基金嘅風險同回報，用利息回報、風險、年期，再考慮自己嘅能力，是否適合投資相關基金，令投資基金變得更簡單。我可以利用空閒時間去做分析做功課需要，唔需要再約時間到分行，約見客戶經理去了解分析，為我慳返唔少時間。 Tania Wan , Sally Brown , Jimmy Luk","2022-08-29T15:46:38+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","517","17","1909181976026476_3395539490724043","data","data.*","fetched (200)","2022-10-01 18:25:35.662671","Facebook:/<post-id>/comments","我最喜歡產品風險評級在「基金詳情」中最有幫助，即時就知道產品風險評級，加埋基金在近期不同時段值下的增長數據就可以分析到基本的波動性，自然令我地新手可以掌握好資金投入同做好風險管理，投資就係一樣要做功課多比較的藝術做出的量化比賽，掌上能夠睇得到，落單之前再提醒一下自己，唔好俾一下子的回報做錯決定，一頁得晒落單就唔會後悔 Cheung Lista Brown Lo Zoe Lam","2022-08-29T15:49:20+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","518","17","1909181976026476_3395539490724043","data","data.*","fetched (200)","2022-10-01 18:25:35.662671","Facebook:/<post-id>/comments","因為基金投資令我減少個股的大波幅令我情緒更穩定，基金平台中「基金詳情」最有幫助係基金概覽上的一個月、三個月、一年、三年年化和五年年化表現好有效比我睇到係不同時段下的波幅度，例如我喜歡生物科技板塊，但有部分生物股如藥明生物，真係超有波幅，但唔一定係升，都會大趺，所以係買基金時我想拉平整個板塊的向好表現，基金就可以平滑地投資整個板塊洞少錯過機會，看表現就計預計將來能達到的高度 Sithik Ali Lynn Wong Hestia Lo","2022-08-29T15:51:06+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","519","17","1909181976026476_3395539490724043","data","data.*","fetched (200)","2022-10-01 18:25:35.662671","Facebook:/<post-id>/comments","我最喜歡有基金平台中「基金詳情」的分類和類型標籤，對投資新手黎講好快就知道這款基金主要投資目標物，就好似我十分睇好科技產業的發展，例如Fintech領域，但又無特定目標投資，這就可以簡單選擇特定行業基金如亨德森的科技基金，一下分類就睇清不同風險型的投資，係一個清晰的介面之下搵到我目標的基金同埋投資項目，然後更可以再去比較市場上相似的基金類型的表現，唔怕買錯，只怕買得遲，更可以令我落單提高信心，通過比較，做好資料研究又唔洗轉幾頁先睇，揀好標籤類型就可以睇到這隻基本的近年表現，再考慮埋另一個標籤如增長型比拼平衡型，係我既不同年齡之下或者風險承擔下就可以快速配對到合適我的基金! Ara Abiodun Ismaila SK Siva More Jeffery","2022-08-29T15:52:20+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","520","17","1909181976026476_3395539490724043","data","data.*","fetched (200)","2022-10-01 18:25:35.662671","Facebook:/<post-id>/comments","我係投資初哥，知道買基金比買股票的風險低，所以投資風險等級配對提示對我非常重要，我會先按個人風險承受能力和基金產品風險級別去篩選合適自己嘅基金類別，由於我年紀比較細，我會選擇一些中風險基金作投資，希望得到相應回報，並假以時日儲到第一桶金！😊😊😊 黃祖祖 Kinsing Wong Maggie Cheung","2022-08-29T15:53:06+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","521","17","1909181976026476_3395539490724043","data","data.*","fetched (200)","2022-10-01 18:25:35.662671","Facebook:/<post-id>/comments","我覺得基金平台中「基金詳情」最有幫助係風險評級，因為我要按承受風險能力決定投資分配。我自己承受風險能力較高，我就可考慮一個股票基金佔較高比例的增長型投資組合；當跌市太波動時我既承受風險能力同感覺都會低少少，資產分配沒有一個絕對的標準組合，不同基金有不同的特點及風險程度等，最重要是選擇一個最能配合個人承受風險能力的組合。所以有一個好設計得靚回報/風險分析做到1年同3年，最理想就睇到正數回報一年有幾多個月，心理承擔就會易D考慮，做好分析風險先係投資既高手必做!  Sau Sau Jess Chan Chan Kita","2022-08-29T15:54:20+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","522","17","1909181976026476_3395539490724043","data","data.*","fetched (200)","2022-10-01 18:25:35.662671","Facebook:/<post-id>/comments","我覺得基金平台中「基金詳情」最有幫助係回報表現及波動性，因為回報要看長綫，如一年、三年、五年，太短對零售基金沒有意義，但3個月及半年回報都可作參考。累計回報及年度化回報都應該看，用日曆年回報好有參考價值，可比較股市好年及壞年份時基金相對表現。回報應着重長遠增值的穩定性，我覺得如果太波動並非好投資，好像今年賺兩成，去年蝕兩成，經常不穩定非好表現。基金價格有變化波動是正常，但基金經理是要跑贏基準，甚至保持正回報，否則買指數基金算了。更有用的是回報只能跟同類基金比較，即是能源基金只能跟能源基金比，清楚的標籤比較不同基金在同一列表出現都被視為ESG基金，投資目標要相同，投資的對象相同比較先會有意義。  Lo Asha AlliSon Chan SK Siva","2022-08-29T15:56:06+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","523","17","1909181976026476_3395539490724043","data","data.*","fetched (200)","2022-10-01 18:25:35.662671","Facebook:/<post-id>/comments","我覺得基金平台中「基金詳情」最有幫助係清楚的投資目標同埋分類，因為基金主題是十分多，好像能源、交通、氣候變化、環境可持續性等選擇十分多。我要看基金概覧去了解基金真正的投資範圍及會投資於哪些資產類別，可見簡單看基金名稱就投資根本過於草率。資產類別是會直接影響回報及風險特質，因此絕不應忽視，而且亦不一定從基金名就能直接判斷，所以基金要回報好，睇名未必搵到寶。 Sithik Ali Tan Bosco Lynn Wong","2022-08-29T15:57:07+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","524","17","1909181976026476_3395539490724043","data","data.*","fetched (200)","2022-10-01 18:25:35.662671","Facebook:/<post-id>/comments","我認為基金產品風險級別最有幫助，因為我係投資初哥，我想投資基金但係又唔知點樣喺一堆基金裡搵到啱自己心水嘅，我只知道唔可以睇基金名稱嚟估基金嘅風險係高係低，加上時間就係金錢。所以若果有基金產品風險級別呢個資訊提供比我，我就可以根據自己嘅實際情況 —— 不願承受高風險，預先篩走一些唔啱自己嘅基金，幫我慳番好多時間嚟重點研究其他心水基金喇！ Gin Cck Piu Sun Begin Living","2022-08-29T15:57:25+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","525","17","1909181976026476_3395539490724043","data","data.*","fetched (200)","2022-10-01 18:25:35.662671","Facebook:/<post-id>/comments","我覺得基金平台中「基金詳情」最有幫助係收費框架，投資基金有很多收費，特別是認購費及贖回費，要看基金是收哪一種。另外，管理費及行政費都是會出現。要知道收費過高長線會蠶食回報，而且錢從自己身上黎，所以一定要留心，就算睇岩基金都要計埋呢個方面先可以善用到呢個平台咁有心思組合出資料俾我地 Agasti Agasti Ray Lei Fan Fan Fan","2022-08-29T15:58:07+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","526","17","1909181976026476_3395539490724043","data","data.*","fetched (200)","2022-10-01 18:25:35.662671","Facebook:/<post-id>/comments","我覺得工銀亞洲手機銀行基金平台中基金詳情既《投資風險等級配對提示￼￼》最為有用。每一個投資者當然唔想自己喺投資市場上￼損手爛腳￼，而作為投資初哥嘅我，更加需要打醒十二分精神￼￼🤨所以工銀亞洲手機銀行就好似投資導師，而《投資風險等級配對提示》正正係一個精讀班，專門負責提示我地呢d唔熟悉投資￼或對投資一曉不通嘅￼人～透過呢個功能，可以幫助到我地係眾多唔同種類嘅基金￼之中，挑選到最合適自己嘅投資產品/組合，從而令到承擔嘅風險低至最低，達致最佳嘅投資收成回報，咁樣先會長遠地令到我地喺投資過程中學有所成，有所得著❤️  Ki  Ki Angel Lau Lorraine Lam","2022-08-29T15:58:14+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","527","17","1909181976026476_3395539490724043","data","data.*","fetched (200)","2022-10-01 18:25:35.662671","Facebook:/<post-id>/comments","我認為工銀亞洲手機銀行基金平台中嘅【投資風險等級配對提示】最有幫助。投資風險呢啲野真係當局者迷，好多時投資者會自視過高投資左錯誤程度嘅風險產品，最後投資失利。呢個功能可以讓投資者做好投資風險管理，清楚了解自己想投資嘅產品背景和自己個人嘅狀況，配對番合適風險嘅基金產品，咁就萬無一失，做出最正確和明智的選擇，輕輕鬆鬆投資so easy! Stephanie Man Vincent Lau Bella Kwan","2022-08-29T15:59:42+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","528","17","1909181976026476_3395539490724043","data","data.*","fetched (200)","2022-10-01 18:25:35.662671","Facebook:/<post-id>/comments","我認為提前確認個人風險承受能力呢種資訊最有幫助，因為囝囝剛剛出世，老婆又剛失業，所以我需要定時評估自己在投資方面的風險承受能力。 KP Chan King So Harry Mok","2022-08-29T15:59:59+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","529","17","1909181976026476_3395539490724043","offcut","","fetched (200)","2022-10-01 18:25:35.662671","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","530","18","1909181976026476_3395564647388194","empty","","fetched (200)","2022-10-01 18:25:36.140112","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","531","18","1909181976026476_3395564647388194","offcut","","fetched (200)","2022-10-01 18:25:36.140112","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","532","19","1909181976026476_3387962858148373","data","data.*","fetched (200)","2022-10-01 18:25:36.517559","Facebook:/<post-id>/comments","工銀亞洲會唔會學下 *中銀香港* ，交銀香港分行，推出便利，處理同系銀行戶口？證件過曬期又返唔到去，其他銀行可以幫助處理，工銀亞洲呢？","2022-08-21T15:42:23+0000","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","533","19","1909181976026476_3387962858148373","data","data.*","fetched (200)","2022-10-01 18:25:36.517559","Facebook:/<post-id>/comments","Ivan Yeung 你好，感謝閣下的查詢。假如你是內地工行客戶, 因暫時無法更新證件, 而令你的內地工行賬戶遭凍結，可致電內地工行客戶服務熱線95588或工銀亞洲客戶服務熱線(852)218 95588免費漫遊至內地工行客戶服務熱線辦理有關手續。謝謝。","2022-08-22T11:25:34+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","534","19","1909181976026476_3387962858148373","offcut","","fetched (200)","2022-10-01 18:25:36.517559","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","535","20","1909181976026476_3388020081475984","empty","","fetched (200)","2022-10-01 18:25:36.890515","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","536","20","1909181976026476_3388020081475984","offcut","","fetched (200)","2022-10-01 18:25:36.890515","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","537","21","1909181976026476_3375696036041722","data","data.*","fetched (200)","2022-10-01 18:25:37.310971","Facebook:/<post-id>/comments","Eva Li congrats 🎉","2022-08-05T10:04:01+0000","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","538","21","1909181976026476_3375696036041722","data","data.*","fetched (200)","2022-10-01 18:25:37.310971","Facebook:/<post-id>/comments","Thanks <3","2022-08-05T10:04:23+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","539","21","1909181976026476_3375696036041722","data","data.*","fetched (200)","2022-10-01 18:25:37.310971","Facebook:/<post-id>/comments","Li Ci Chan 中咗獎","2022-08-05T10:08:39+0000","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","540","21","1909181976026476_3375696036041722","data","data.*","fetched (200)","2022-10-01 18:25:37.310971","Facebook:/<post-id>/comments","ICBC （Asia） 6月中獎時已提供截圖，仍未收到消息，請幫忙跟進🙏🙏","2022-08-05T10:17:10+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","541","21","1909181976026476_3375696036041722","data","data.*","fetched (200)","2022-10-01 18:25:37.310971","Facebook:/<post-id>/comments","恭喜Eva Li￼","2022-08-05T10:52:25+0000","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","542","21","1909181976026476_3375696036041722","data","data.*","fetched (200)","2022-10-01 18:25:37.310971","Facebook:/<post-id>/comments","恭喜 Li Ci Chan","2022-08-05T11:09:10+0000","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","543","21","1909181976026476_3375696036041722","data","data.*","fetched (200)","2022-10-01 18:25:37.310971","Facebook:/<post-id>/comments","Shan Chiu Thanks","2022-08-05T11:10:16+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","544","21","1909181976026476_3375696036041722","data","data.*","fetched (200)","2022-10-01 18:25:37.310971","Facebook:/<post-id>/comments","Eva Li Thanks 😊","2022-08-05T11:10:24+0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","545","21","1909181976026476_3375696036041722","data","data.*","fetched (200)","2022-10-01 18:25:37.310971","Facebook:/<post-id>/comments","ICBC （Asia） 已inbox提供截圖，謝謝","2022-08-05T11:14:52+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","546","21","1909181976026476_3375696036041722","data","data.*","fetched (200)","2022-10-01 18:25:37.310971","Facebook:/<post-id>/comments","Eva Li 恭喜","2022-08-05T17:05:18+0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","547","21","1909181976026476_3375696036041722","data","data.*","fetched (200)","2022-10-01 18:25:37.310971","Facebook:/<post-id>/comments","已inbox 🙏🏻🙏🏻","2022-08-06T11:28:17+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","548","21","1909181976026476_3375696036041722","data","data.*","fetched (200)","2022-10-01 18:25:37.310971","Facebook:/<post-id>/comments","已inbox","2022-08-08T07:24:19+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","549","21","1909181976026476_3375696036041722","offcut","","fetched (200)","2022-10-01 18:25:37.310971","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","550","22","1909181976026476_3379597835651542","empty","","fetched (200)","2022-10-01 18:25:37.799626","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","551","22","1909181976026476_3379597835651542","offcut","","fetched (200)","2022-10-01 18:25:37.799626","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","552","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:39.139116","Facebook:/<post-id>/comments","點擊「★」鍵加入或移除心水基金於「我的喜愛」列表，咁就可以隨時更改同bookmark 心水基金～ MC Chan HC Lam Kelly Chan","2022-07-25T12:51:18+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","553","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:39.139116","Facebook:/<post-id>/comments","根據唔同條件快速搜尋感興趣嘅基金，仲可以點擊「★」鍵加入或移除心水基金於「我的喜愛」列表！Wendy CheungLaura CheungYuki Chan","2022-07-25T13:35:37+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","554","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:39.139116","Facebook:/<post-id>/comments","依家新功能升級 投資狀況 一手掌握! 非常之實用！唔同既投資組合表現、狀況一覽無遺，正所謂時間就係金錢，以後隨時隨地一手掌握市場情況，把握每個投資機遇，可以話非常符合我快！狠！準！既投資哲學！ 哩個基金平台可以令我投資更得心應手，食食下飯可以開黎望下，ＯＴ緊又可以望下，去個洗手間５分鐘既時間都無問題!  Kyle YuJacob MaAlfred Chan","2022-07-25T14:04:34+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","555","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:39.139116","Facebook:/<post-id>/comments","點擊「★」鍵加入或移除心水基金於「我的喜愛」列表！ -------------- 我會將所有感興趣的基金加入「我的最愛」，隨時隨地手機在手就可以mon住價格，把握時機，先可以投資致富！ 「工」銀亞洲創先河； 「銀」行投資氾氾得； 「亞」洲手機銀行易； 「洲」際交易一樣掂； Kelly Wong Hung ON Ming Chow","2022-07-25T14:32:05+0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","556","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:39.139116","Facebook:/<post-id>/comments","根據唔同條件快速搜尋感興趣嘅基金 我會markup基金嘅資訊從而好快選擇應唔應該買少少睇吓賺/蝕 Christina Fong Vivian Lui PBe LB","2022-07-25T20:30:29+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","557","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:39.139116","Facebook:/<post-id>/comments","根據自己喜愛，點擊「★」加入或移除心水基金於「我的喜愛」列表！可以隨時隨地又快速瀏覽自己嘅喜愛👍🏻👍🏻 Chan Yoyo Chan Sindy Wong Suki Hui","2022-07-25T23:36:46+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","558","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:39.139116","Facebook:/<post-id>/comments","根據唔同條件快速搜尋感興趣嘅基金❤ 自己真係一個懶既人，以前要自己搵下咩基金啱自己，但又怕煩就不了了之，攪到自己無咩投資，資產唔多！ 有左呢個功能就啱曬懶人一族既我，我可以輸入曬自己既資料，想買基金既類型，所有符合我要求既都一目了然彈曬出來，真係超貼心，我喜歡！ 😄☺ 快速搜尋一目了然例出 簡單輕鬆搵啱心水基金 Yee  Yung Edith Ho SMile OO Ying","2022-07-26T02:19:41+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","559","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:39.139116","Facebook:/<post-id>/comments","根據唔同條件快速搜尋感興趣嘅基金，仲可以點擊「★」鍵加入或移除心水基金於「我的喜愛」列表！  我用這新功能去搜尋了心水基金，真係快、靚、正！是我投資的好助手👍👍👍  GiGi Kan  Bella Yu  Happy Yuen","2022-07-26T04:14:40+0000","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","560","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:39.139116","Facebook:/<post-id>/comments","一覽個人持有之基金狀況及交易狀態，更提供交易快捷鍵，方便交易。交易紀錄可按時間段自定義篩選，或根據賬戶、交易時段及交易類型等快速定位交易紀錄。  這新功能方便我每個月睇下老公賺左幾多錢，咁就知道可以叫佢買咩禮物送比我😂。 Emily Tong Lia Shanti Hailey 唐寶儀","2022-07-26T07:40:35+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","561","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:39.139116","Facebook:/<post-id>/comments","期待已久嘅 #工銀亞洲手機銀行 基金平台終於level up，為客戶帶來嶄新嘅體驗，現在就為大家安利一下，首先去到＜我的基金資產＞頁面，可以一眼盡覽手持基金嘅狀況同交易狀態，一切投資狀況，一手即時掌握，我最like就係每個基金下面都有交易快捷鍵，有咩風吹草動可以即刻轉換/贖回/認購，一鍵辦妥，唔洗轉來轉去，最啱我呢類日日同時間競賽嘅打工仔😂 要知道市場瞬息萬變，交易快人一步先可以佔盡先機👍🏻。ps買基金除咗睇[現在]，回望[歷史]都好重要，想睇返自己之前買過咩基金好簡單，直接用交易賬戶/時段/類型篩選就搞掂。 最後一句小總結：工銀亞洲，一機在手，天下我有😜 Shan Chiu Angel Lau Nicole Leung","2022-07-26T07:55:45+0000","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","562","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:39.139116","Facebook:/<post-id>/comments","根據唔同條件快速搜尋感興趣嘅基金，仲可以點擊「★」鍵加入或移除心水基金於「我的喜愛」列表！  我用這新功能去搜尋了心水基金，而且mark低基金咁就唔會搞亂，隨時隨地可以睇返，省時方便快捷，返工前睇，返工時睇，收工又睇，去廁所都睇，瞓覺前又睇睇，保證唔會錯過任何投資機會！ Peter Cheung  Bell Tesater  Ke He","2022-07-26T10:27:51+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","563","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:39.139116","Facebook:/<post-id>/comments","根據自己喜愛，點擊「★」加入或移除心水基金於「我的喜愛」列表！可以隨時隨地又快速瀏覽自己嘅喜愛 Jennifer Mui  Angel Jiang  Marco Hon","2022-07-26T11:50:14+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","564","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:39.139116","Facebook:/<post-id>/comments","工銀手機投資app,有各種全球各地基金供投資,點*加入心水基金。仲有齊集投資專家的財經資訊閱覽同股債圖表走勢分析。令投資者一app掌握投資市場。還有提醒功能令我不會錯過昇勢。 Yosira Mi  Cindy Cheng  Zheng Pat","2022-07-27T00:26:11+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","565","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:39.139116","Facebook:/<post-id>/comments","根據唔同條件快速搜尋感興趣嘅基金  我會選用 工具快速得到基金資訊 商用定私人一定幫到你￼ 銀行服務資料一應俱全 行內供應服務冠軍翹楚￼ 亞哥阿妹爸媽一齊幫襯￼ 洲轉一定要搵工銀亞洲￼ Ng Wing Yu Eva Li Yanyan Yannis Chan  ￼￼","2022-07-27T04:37:00+0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","566","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:39.139116","Facebook:/<post-id>/comments","快速搜尋基金, 慳左好多時間 Kwok Wing Fan Ivy Fan 李露媚","2022-07-27T05:49:39+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","567","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:39.139116","Facebook:/<post-id>/comments","全新搜尋功能，根據唔同條件快速搜尋感興趣嘅基金，仲可以點擊「★」鍵加入或移除心水基金於「我的喜愛」列表 我鍾意工銀亞洲嘅全新搜尋功能，因為可以輕易搵出俄烏戰爭後升得勁快嘅商品基金同石油基金，如果無頭緒買邊隻基金，又可以搜尋下最佳表現或最高派息嘅基金，為自己嘅投資做個參考，仲可以將睇中嘅心水基金加入列表，隨時快捷睇到現價，價岩即刻落手！ 工銀亞洲服務，助你把握先機，基金收益起飛！ Winnie Yeung Sammy Kwong Ling Ho","2022-07-27T07:21:11+0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","568","23","1909181976026476_3372173486393977","offcut","","fetched (200)","2022-10-01 18:25:39.139116","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","569","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:40.000117","Facebook:/<post-id>/comments","最鍾意【全新搜尋功能可根據不同條件去篩選基金產品，快速搜尋想要嘅基金】 基金數目極多，我作為一個新手，一開始只能望著市場上滿滿嘅基金，無從入手，因為都無咩可能喺“茫茫基金海”中逐個逐個咁搵基金~簡直係大海撈針~ 咁點算好呢？要從中挑選啲優質同有潛質嘅基金投資，工銀亞洲全新基金服務嘅呢個功能就幫到我手喇，因為可以針對我嘅需求，靈活配置選擇基金嘅條件，快速定位特定基金！我會根據輸入嘅關鍵字、基金公司或基金分類作出快速篩選，自然好快可以搜尋目標！除咗有利於我判斷基金嘅詳情，仲可以好快就了解到基金資料作為參考，做出明智決定！對於蒐集情報、分析到等等流程就更加順暢，簡直係慳時慳力！當然搵到目標基金，就一定click埋「★」按鈕，咁就會自動加入「我的喜愛」列表，方便日後及時把握基金資訊了~ Emma  Chong Doris Chung Kennis Tan","2022-07-27T12:09:47+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","570","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:40.000117","Facebook:/<post-id>/comments","我最鍾意升級既搜尋功能. 我知道工銀亞洲全新基金服務既先進系統涵蓋左大量基金既資料, 所以一個詳盡及功能卓越既搜尋系統, 絕對有助我馳騁於變幻莫測既基金市場, 令我作出更精明既投資決策.  搜尋功能可根據不同條件篩選基金產品, 咁我會就番自己既需要黎輸入篩選條件, 咁做唔只唔會對選擇基金既條件造成限制, 仲可以隨時依據喜好同風險承擔能力, 去逐步優化搜尋條件, 減少再次confirm既時間, 搜尋出黎既基金, 我可用宏觀既角度黎了解基金既整體情況, 並從中再篩選出一部分較好既基金, 揀岩心水基金既效率就會高好多喇.  最正當然係可以隨時添加或移除自我的喜愛, 下次登入時直接係清單中即時追蹤觀察, 帶來更流暢既使用體驗, 一目了然. Wai Yan Fung Kathy  Lo John  Lam","2022-07-27T12:36:39+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","571","23","1909181976026476_3372173486393977","data","data.*","fetched (200)","2022-10-01 18:25:40.000117","Facebook:/<post-id>/comments","搜尋基金投資，唔駛左搵右搵，可以一目了然咁睇到邊個回報同息高，盡享優勢，加上其投資門檻不高，適合我呢D 散戶 Kammy CheungHang Kwai ChanPak Lam Cheung","2022-07-27T15:05:19+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
